iter	Logloss
275	0.0161347831
276	0.0161346983
277	0.01610420091
278	0.01610183601
279	0.01610184277
280	0.01610157549
281	0.01609934584
282	0.01609928685
283	0.01609906841
284	0.01609899927
285	0.01609882164
286	0.01608051427
287	0.01608040092
288	0.01608023176
289	0.01607989533
290	0.01607956863
291	0.01607947389
292	0.01607896132
293	0.0160789664
294	0.01607880928
295	0.01607866042
296	0.0160787211
297	0.0160786435
298	0.01607758769
299	0.016077527
300	0.01607658284
301	0.01607671162
302	0.0160765543
303	0.01607633586
304	0.01607573046
305	0.01607541898
306	0.01607541221
307	0.01603511877
308	0.01603445564
309	0.01598561254
310	0.01598547382
311	0.01598526744
312	0.01598526744
313	0.01598527738
314	0.01598503378
315	0.01598503378
316	0.01598503378
317	0.0159849881
318	0.01598492044
319	0.01598503399
320	0.01598481217
321	0.0159841964
322	0.01598419471
323	0.01598378195
324	0.01598375869
325	0.01598376313
326	0.01598337912
327	0.01598332689
328	0.01598313573
329	0.01598298856
330	0.01598298856
331	0.01598307166
332	0.01598307166
333	0.01598291582
334	0.01598286168
335	0.01598294627
336	0.01593945685
337	0.01593945347
338	0.01593926929
339	0.015938618
340	0.01593825598
341	0.01593826613
342	0.01593810014
343	0.01593819318
344	0.01593790898
345	0.01593769752
346	0.0159366083
347	0.01592395806
348	0.01592273322
349	0.01592253361
350	0.01592233061
351	0.01592218491
352	0.01592174846
353	0.01592207326
354	0.01592179097
355	0.01592212761
356	0.01592155244
357	0.01592155244
358	0.01592186857
359	0.01592140019
360	0.01592177553
361	0.01592144911
362	0.01591022507
363	0.01590957865
364	0.01590963278
365	0.01591009968
366	0.0159091422
367	0.01588142622
368	0.01588136511
369	0.01582709762
370	0.01582703482
371	0.01582605197
372	0.01582592002
373	0.0158257001
374	0.01582556456
375	0.01582494583
376	0.01582494583
377	0.01582494583
378	0.01582494583
379	0.01582494583
380	0.01582523828
381	0.01582509618
382	0.01582493357
383	0.0158246832
384	0.01582414716
385	0.01582407272
386	0.01582450579
387	0.01582448549
388	0.0158243823
389	0.01582381221
390	0.01582381221
391	0.01582381221
392	0.01582381221
393	0.01582417761
394	0.0158235464
395	0.01582277377
396	0.01582216795
397	0.01582216287
398	0.01582160949
399	0.01582139824
400	0.01582114618
401	0.01582058815
402	0.01582055389
403	0.01582044584
404	0.01582023099
405	0.01580610393
406	0.01580610393
407	0.01580653699
408	0.01580589754
409	0.01580602082
410	0.01580561313
411	0.01580593814
412	0.01580527501
413	0.01580566558
414	0.01580539998
415	0.01580470133
416	0.01580451355
417	0.01580462542
418	0.01580433424
419	0.01580465587
420	0.01580452032
421	0.01580355628
422	0.01580341397
423	0.01580393501
424	0.01580366096
425	0.01578071878
426	0.01578012141
427	0.01577952616
428	0.01577994738
429	0.01577979344
430	0.01577955639
431	0.01577903219
432	0.01577794784
433	0.01577747903
434	0.01577786135
435	0.01577741327
436	0.01577740989
437	0.01577763636
438	0.01577609018
439	0.01577509569
440	0.01577458122
441	0.01577450023
442	0.01577422935
443	0.01574459478
444	0.01574446474
445	0.01574433956
446	0.01574387921
447	0.01574387921
448	0.01574390818
449	0.0157437259
450	0.01574408411
451	0.01574364597
452	0.01574364597
453	0.01574412958
454	0.01574351889
455	0.01574270182
456	0.01574270182
457	0.01574320762
458	0.01574303338
459	0.01574280501
460	0.0157407397
461	0.01574077184
462	0.01574110658
463	0.01574036077
464	0.01574054156
465	0.01574042146
466	0.01574047411
467	0.01573975663
468	0.01574010363
469	0.01573952001
470	0.01574003428
471	0.01573941153
472	0.01573927979
473	0.01573318805
474	0.01573363955
475	0.01573319971
476	0.0157331422
477	0.01573256552
478	0.01573311192
479	0.01572751767
480	0.01571054167
481	0.01571042664
482	0.0157108597
483	0.0157100071
484	0.0157100071
485	0.0156861462
486	0.01568605126
487	0.01568647586
488	0.01568484003
489	0.01568438328
490	0.0156780414
491	0.01567772168
492	0.01567786208
493	0.01567772506
494	0.01567715835
495	0.01567758613
496	0.01567631425
497	0.01567633095
498	0.01567686933
499	0.01567616707
500	0.01567608249
501	0.01567588284
502	0.0156763768
503	0.01567588601
504	0.01567620087
505	0.01567257737
506	0.01567160805
507	0.01567203773
508	0.01567120036
509	0.01567170109
510	0.01567162665
511	0.0156713661
512	0.01567014451
513	0.01567021916
514	0.01567050314
515	0.01567052704
516	0.01566996033
517	0.01566978926
518	0.01567016333
519	0.0156697825
520	0.01566964737
521	0.01567008023
522	0.01567010581
523	0.0156696423
524	0.01567006521
525	0.01566996519
526	0.01566991466
527	0.01566939193
528	0.01566982817
529	0.0156695389
530	0.01566950845
531	0.01566897388
532	0.01566866262
533	0.01566909928
534	0.01566888253
535	0.01566827353
536	0.01566821284
537	0.0156447662
538	0.01564442787
539	0.01564442787
540	0.01564441455
541	0.01564424348
542	0.0156439745
543	0.01564384255
544	0.01564384255
545	0.01564400834
546	0.0156443029
547	0.01563149131
548	0.01563129338
549	0.01563174358
550	0.01563111745
551	0.01558060401
552	0.01557996794
553	0.01557982098
554	0.01557970764
555	0.01552189785
556	0.01552163056
557	0.01549003201
558	0.01548995927
559	0.01549019441
560	0.01549023163
561	0.01548975797
562	0.01547546346
563	0.01547492255
564	0.0154748718
565	0.01547482422
566	0.01547508453
567	0.01547343008
568	0.01547326282
569	0.01547203443
570	0.01546615632
571	0.01546566236
572	0.01546599371
573	0.01546565179
574	0.01546515993
575	0.01546478565
576	0.0154169795
577	0.01541671222
578	0.01540100366
579	0.01540109332
580	0.01537740625
581	0.01537683278
582	0.01537734049
583	0.0153765232
584	0.01537634219
585	0.01537634219
586	0.01537634219
587	0.01537639464
588	0.01537669914
589	0.01537611058
590	0.01537657543
591	0.01537606984
592	0.01537589552
593	0.01537551997
594	0.01536688235
595	0.01536611095
596	0.01536617693
597	0.01536659815
598	0.01536580141
599	0.0153655933
600	0.01536552056
601	0.01536560007
602	0.01536528842
603	0.01536469168
604	0.01536299657
605	0.01536255864
606	0.01536267159
607	0.01535582889
608	0.01535567347
609	0.01535551128
610	0.01535533662
611	0.01535503381
612	0.01535541972
613	0.01535497439
614	0.01529981145
615	0.01525262385
616	0.01525245827
617	0.01525146696
618	0.01525139232
619	0.01525177146
620	0.01525064777
621	0.0152491238
622	0.01524893602
623	0.01524878398
624	0.01524878398
625	0.01524878398
626	0.01524878398
627	0.01524878398
628	0.01524929825
629	0.01524912549
630	0.01524904408
631	0.01524859769
632	0.01524859769
633	0.01524907812
634	0.01524884658
635	0.01524892439
636	0.0152482306
637	0.0152482306
638	0.0152482306
639	0.01524869242
640	0.01524875502
641	0.01524786351
642	0.01524832343
643	0.01524800096
644	0.01524836107
645	0.01524824075
646	0.01524775228
647	0.0152477231
648	0.01524812064
649	0.01524760638
650	0.01524753554
651	0.01524753554
652	0.01524789417
653	0.01524728496
654	0.01524777068
655	0.01524726001
656	0.01524758608
657	0.01524751524
658	0.01524713948
659	0.01524768779
660	0.01524703121
661	0.01524751376
662	0.01524692464
663	0.01524723062
664	0.015246791
665	0.01524721729
666	0.01524672523
667	0.01524672523
668	0.01524699928
669	0.01524666941
670	0.01524626996
671	0.01524626996
672	0.01524626996
673	0.01524626996
674	0.01524626996
675	0.01524588765
676	0.01524616698
677	0.015246182
678	0.01524606189
679	0.01522438346
680	0.01522380829
681	0.01522426504
682	0.015223659
683	0.01522366767
684	0.01522366767
685	0.01522366767
686	0.01522361523
687	0.01522385206
688	0.01522330904
689	0.01522339193
690	0.01522372878
691	0.01522363215
692	0.01522290981
693	0.01522293007
694	0.01522331556
695	0.01522349001
696	0.01522291146
697	0.01522228555
698	0.01522216882
699	0.01522260865
700	0.01522260865
701	0.01522253443
702	0.01522208593
703	0.01522249193
704	0.01522187447
705	0.01522193051
706	0.01522189646
707	0.01522182541
708	0.01522186263
709	0.01522225341
710	0.01522143126
711	0.01522143126
712	0.01522127055
713	0.01522127055
714	0.01522174422
715	0.01522132278
716	0.01522176452
717	0.01522133483
718	0.01522126547
719	0.01522111323
720	0.01521998996
721	0.01522028262
722	0.0152198411
723	0.01519813884
724	0.01519813884
725	0.01519850931
726	0.01519812531
727	0.01519835368
728	0.01519835537
729	0.01519776879
730	0.01519812742
731	0.01519797306
732	0.0151974571
733	0.01519758059
734	0.01519736913
735	0.01519775145
736	0.01519735391
737	0.01519761104
738	0.01519642519
739	0.01519636598
740	0.01519616805
741	0.015196669
742	0.01519606148
743	0.01519610208
744	0.01519599402
745	0.01519622917
746	0.01519594983
747	0.01519583818
748	0.01519438991
749	0.01519447618
750	0.01519357812
751	0.01519298266
752	0.01519243773
753	0.01519230092
754	0.01516533047
755	0.01516542203
756	0.01516542203
757	0.01516533068
758	0.01516522241
759	0.01511772724
760	0.0151182819
761	0.01511675923
762	0.01511617581
763	0.01511663764
764	0.01511543318
765	0.01511588464
766	0.01511570363
767	0.01511520311
768	0.01511552601
769	0.01511362669
770	0.01509068395
771	0.01504176656
772	0.01504176656
773	0.01504210785
774	0.01501037728
775	0.01500969744
776	0.01500954498
777	0.01500956866
778	0.01501001695
779	0.01500893577
780	0.01500798209
781	0.01499674777
782	0.01499619946
783	0.01499646357
784	0.01499590003
785	0.0149958256
786	0.01499613687
787	0.01499361312
788	0.01499339807
789	0.01499298382
790	0.01499248119
791	0.0149926032
792	0.0149924611
793	0.01499226656
794	0.01499248647
795	0.01499285695
796	0.01499228157
797	0.014992175
798	0.01499247949
799	0.01499238328
800	0.01498784103
801	0.01498708845
802	0.01498708845
803	0.0149875027
804	0.01498752638
805	0.01498650793
806	0.01498704947
807	0.01498688517
808	0.01498676506
809	0.01498662634
810	0.01498540666
811	0.01498528634
812	0.01498521064
813	0.01498540687
814	0.01498471963
815	0.01498518822
816	0.01498451853
817	0.01498439695
818	0.0149848926
819	0.01498493955
820	0.0149847486
821	0.01498430031
822	0.01498423772
823	0.01498402457
824	0.0149841009
825	0.01495315999
826	0.01495271212
827	0.01495323146
828	0.01495306039
829	0.01495297919
830	0.01495250549
831	0.01495184891
832	0.01495189311
833	0.01495165628
834	0.01495199122
835	0.01495129743
836	0.01495129743
837	0.01495126233
838	0.01495151946
839	0.01495056663
840	0.01495091173
841	0.01495029618
842	0.01495024226
843	0.01495034207
844	0.01495034207
845	0.01495072396
846	0.01495049262
847	0.01494928435
848	0.01494979883
849	0.0149493148
850	0.01494968887
851	0.01494918983
852	0.01494962438
853	0.01494867197
854	0.01494867218
855	0.01494905091
856	0.01494905936
857	0.01494843556
858	0.01494832709
859	0.01494841653
860	0.01494779104
861	0.01494843218
862	0.01494773141
863	0.01494813593
864	0.01494814121
865	0.01494791411
866	0.01494742035
867	0.01494740492
868	0.01494785321
869	0.01494755907
870	0.01494696022
871	0.01494742691
872	0.01494698729
873	0.01494746603
874	0.01494679427
875	0.0149467285
876	0.01494624638
877	0.0149464627
878	0.01494614128
879	0.01494595858
880	0.01494592496
881	0.01494582367
882	0.01494616518
883	0.0149458573
884	0.01494531258
885	0.01494584884
886	0.01494491314
887	0.01494541218
888	0.0149440605
889	0.01494404359
890	0.01494401694
891	0.01494445508
892	0.01494441237
893	0.0149435547
894	0.01494351621
895	0.01494348893
896	0.01494343121
897	0.01494345489
898	0.0149437393
899	0.01494304889
900	0.01494349549
901	0.01494291884
902	0.01494352636
903	0.01494259235
904	0.01494244835
905	0.01494281058
906	0.01494265304
907	0.01494206773
908	0.01494165834
909	0.01494139106
910	0.01494181736
911	0.01494161965
912	0.01494104617
913	0.01494148918
914	0.01494148918
915	0.01494148918
916	0.01494070425
917	0.01494119483
918	0.0149405723
919	0.01494046911
920	0.01494043231
921	0.01494083302
922	0.01494066407
923	0.01494008552
924	0.01493934415
925	0.01493934415
926	0.01493934415
927	0.01493919867
928	0.01493899274
929	0.0149388185
930	0.0149389551
931	0.01493894178
932	0.01493920928
933	0.01493797246
934	0.01493780858
935	0.01493762546
936	0.01493805514
937	0.01493761023
938	0.01493721269
939	0.01493750704
940	0.01493609112
941	0.0149365022
942	0.01493610804
943	0.01493634656
944	0.01493625183
945	0.01493574433
946	0.01493574433
947	0.01493574433
948	0.01493574433
949	0.01493617401
950	0.01493572741
951	0.01493609958
952	0.01493602176
953	0.014935288
954	0.01493532311
955	0.01493480546
956	0.01493469381
957	0.01493516747
958	0.01493519285
959	0.01493460775
960	0.01493466505
961	0.01493466505
962	0.01493466505
963	0.01493510827
964	0.01493454663
965	0.01493448573
966	0.01493402222
967	0.01493402222
968	0.01493389027
969	0.01493399346
970	0.01493390719
971	0.01493390719
972	0.01493390719
973	0.01493390719
974	0.01493390719
975	0.0149342102
976	0.01493372301
977	0.01493419139
978	0.01493359254
979	0.01493402243
980	0.01493355363
981	0.01493396639
982	0.01493397506
983	0.0149333963
984	0.01493351134
985	0.01493339461
986	0.01493281776
987	0.01493322037
988	0.01493327789
989	0.01493293808
990	0.014932383
991	0.01493264859
992	0.01493200407
993	0.01493209034
994	0.0149320582
995	0.01493255893
996	0.01493211741
997	0.01493247435
998	0.01493194824
999	0.01493131891
